"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000051200","674306989194","","","","thrive probiotic 90cps 3 month supply","1","$73.80","$73.80","$124.99","40.96%"
"210000051206","021078004486","","","","calcium ascorbate vitamin C crystals 8oz source naturals","1","$9.79","$9.79","$21.79","55.07%"
"210000051251","335824000920","","","","OregaResp 1oz","1","$22.94","$22.94","$49.99","54.11%"
"210000051287","767963072696","","","","empty ""00"" gelatin caps 100 Starwest small bag","2","$5.20","$2.60","$4.49","42.09%"
"210000051289","767963072702","","","","empty ""00"" gelatin capsules 500 Starwest large silver bag","1","$9.31","$9.31","$13.99","33.45%"
"210000051406","097467044081","","","","bromelain 500mg nature's plus","2","$24.44","$12.22","$29.99","59.25%"
"210000051419","856210008974","","","","mushroom master blend 3.17oz om","3","$41.28","$13.76","$26.99","49.02%"
"210000051474","367703206093","","","","bronchial clear 90tabs","1","$9.00","$9.00","$10.90","17.43%"
"210000051663","850019274028","","","","cv defense daily immune support  60 caps","1","$17.99","$17.99","$6.00","-199.83%"
"210000051682","750988000331","","","","arnica drops 30 lozenges","1","$3.48","$3.48","$6.99","50.21%"
"210000051766","838451002614","","","","chanca piedra stone breaker 1oz","1","$7.65","$7.65","$14.99","48.97%"
"210000051862","843119102391","","","","CBD hemp infused balm 150 mg  .05 oz charlotte's web","1","$5.99","$5.99","$6.00","0.17%"
"210000052017","767963041906","","","","empty ""00"" vegetarian capsules 1000 starwest","1","$27.75","$27.75","$36.99","24.98%"
"210000052330","855717003345","","","","gelsemium 30c","4","$17.24","$4.31","$8.99","52.06%"
"210000052367","002110600101","","","","nature's lining stomach strengthener","2","$33.50","$16.75","$16.50","-1.52%"
"210000052371","767963041814","","","","empty ""0"" vegetarian capsules 500 Starwest large silver bag","1","$12.30","$12.30","$22.99","46.5%"
"210000052372","767963041890","","","","empty 00 vcaps vegetarian capsules 500 ct starwest","3","$51.75","$17.25","$26.99","36.09%"
"210000052374","733739018359","","","","omega 3 6 9 100sftgls NOW FOODS","1","$7.19","$7.19","$15.99","55.03%"
"210000052412","083000007156","","","","lomatium af 1oz","2","$15.30","$7.65","$17.99","57.48%"
"210000052416","021078023838","","","","Vit D3 5000 IU 100sgls source naturals","1","$4.49","$4.49","$9.99","55.06%"
"210000052496","046985211918","","","","cough lozenges lemon honey 18lozenges","4","$13.60","$3.40","$5.49","38.07%"
"210000052538","843119102407","","","","CBD hemp infused balm 450 mg  1.5 oz charlotte's web","3","$43.17","$14.39","$29.99","52.02%"
"210000052564","051494102695","","","","multi men over 40 one daily 60tbs","3","$51.72","$17.24","$39.99","56.89%"
"210000052719","855717003017","","","","arnica 6c ollois","2","$6.88","$3.44","$7.99","56.95%"
"210000052793","051494103173","","","","multi men 40+ 60tbs","2","$26.58","$13.29","$34.99","62.02%"
"210000052895","070650004079","","","","honees menthol lemon drops","7","$4.97","$0.71","$1.49","52.35%"
"210000052967","892392002959","","","","mushroom energy citrus single packet om","4","$4.84","$1.21","$2.29","47.16%"
"210000053076","724250784021","","","","absorb aid digestive support powder 3.5oz","1","$10.19","$10.19","$13.00","21.62%"
"210000053153","733739003782","","","","D 3 50000 IU 50sgls NOW FOODS","1","$8.99","$8.99","$18.99","52.66%"
"210000053167","046352001210","","","","detox & immunity booster 90 Cap","1","$7.90","$7.90","$9.80","19.39%"
"210000053229","759051100176","","","","B12 Max 5000mcg 60tbs Wellgenix","3","$44.88","$14.96","$29.99","50.12%"
"210000053384","854936003792","","","","black seed oil 90cps bio nutrition","1","$10.33","$10.33","$23.99","56.94%"
"210000053399","723707514938","","","","kratom green maeng da powder 20g(.7oz) super speciosa","3","$9.00","$3.00","$7.99","62.45%"
"210000053401","723707514990","","","","kratom green maeng da powder 100g(3.5oz) super speciosa","1","$10.00","$10.00","$29.99","66.66%"
"210000053482","083000161728","","","","lion's mane 90vcps nature's answer","1","$15.71","$15.71","$29.99","47.62%"
