"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000058598","897580001288","","","","Sunbeam Candles 2"" x 6"" Manifestation Meditation","1","$12.00","$12.00","$20.00","40%"
"210000058602","897580001226","","","","Sunbeam Candles 2"" x 6"" Manifestation Goddess","3","$32.40","$10.80","$20.00","46%"
"210000058678","767963150936","","","","Coffee Filter Pour Over Stainless Steel","1","$13.90","$13.90","$21.59","35.62%"
"210000058854","899962000018","","","","Tru Earth Laundry Detergent Strips 32 Loads No Scent","2","$22.04","$11.02","$17.29","36.26%"
"210000059142","724773109011","","","","Greener Things Boxed 3"" Mesh Tea Ball","1","$2.39","$2.39","$3.99","40.1%"
"210000059251","9351383100117","","LFBLXS","","Boody Full Leggings Black XSmall","4","$53.80","$13.45","$23.00","41.52%"
"210000059257","9351383056926","","NRFBLSS","","Boody Women's Ribbed Turtleneck Long Sleeve Black Small","1","$32.95","$32.95","$45.97","28.32%"
"210000059263","9340447048687","","VWBLMM","","Boody Women's V-Neck T-Shirt Black Medium","1","$21.95","$21.95","$29.99","26.81%"
"210000059269","9351383018917","","","","Boody Women's V-Neck T-Shirt Dark Marl Grey Large","1","$18.66","$18.66","$29.99","37.78%"
"210000059275","9351383009168","","TTBLXL","","Boody Tank Top Black XLarge","1","$9.31","$9.31","$13.99","33.45%"
"210000059520","","","","","cotton ragg sock solid navy medium maggie's","3","$19.56","$6.52","$11.99","45.62%"
"210000060001","760702282059","","","","wool snuggle reindeer dove medium socks maggie's","1","$8.80","$8.80","$16.99","48.2%"
"210000060003","760702282066","","","","wool snuggle reindeer dove large socks maggie's","1","$9.77","$9.77","$16.99","42.5%"
"210000060005","760702282042","","","","wool snuggle reindeer black large socks maggie's","3","$37.50","$12.50","$17.99","30.52%"
"210000060135","817939016497","","","","Method Dryer Sheets Beach Sage","5","$23.35","$4.67","$8.49","44.99%"
"210000060273","760702282257","","","","wool snuggle penguin taupe socks MEDIUM maggie's","3","$31.89","$10.63","$17.99","40.91%"
"210000060285","850041915029","","","","Sunbeam Candles Beeswax Votive Gratitude (Dark Red)","2","$5.00","$2.50","$3.99","37.34%"
"210000060346","746241284174","","","","Andes Gifts Cusco Hat","4","$60.00","$15.00","$23.59","36.41%"
"210000060348","804879046417","","","","Andes Gifts Hat Milkshake","4","$56.00","$14.00","$21.99","36.33%"
"210000060350","746241245984","","","","Andes Gifts Hat Pacha","2","$30.00","$15.00","$23.59","36.41%"
"210000060372","746241263650","","","","Andes Gifts Hat Cloud","3","$45.00","$15.00","$23.59","36.41%"
"210000060378","746241216540","","","","Andes Gifts Ornament","4","$24.00","$6.00","$9.49","36.78%"
"210000060380","804879573968","","","","Andes Gifts Gloves Milkshake","2","$28.00","$14.00","$21.99","36.33%"
"210000060391","736133110018","","","","Eco Bags String Bag Tote Mango","2","$12.60","$6.30","$9.99","36.94%"
"210000060420","760702006136","","","","arm warmer sweater raisin","2","$35.10","$17.55","$24.99","29.77%"
"210000060422","760702006129","","","","arm warmer sweater blue","2","$35.10","$17.55","$24.99","29.77%"
"210000060424","760702006112","","","","arm warmer sweater black","1","$15.60","$15.60","$24.99","37.58%"
"210000060426","760702029036","","","","beret camel maggie's","4","$46.40","$11.60","$19.99","41.97%"
"210000060428","760702008666","","","","beret charcoal maggie's","3","$34.80","$11.60","$19.99","41.97%"
"210000060430","760702012960","","","","beret blue maggie's","3","$34.80","$11.60","$19.99","41.97%"
"210000060499","","","","","Sunbeam Candles Beeswax Votive Meditation(Orange)","2","$5.00","$2.50","$3.99","37.34%"
"210000060557","850041915043","","","","Sunbeam Candles Manifestation  Healing  Votive  (Dark Green)","2","$5.00","$2.50","$3.99","37.34%"
"210000060559","850041915265","","","","Sunbeam Candles Beeswax Evergreen Tree (Natural)","5","$55.00","$11.00","$18.00","38.89%"
"210000060611","857383002400","","","","Sunbeam Candles Tapers BLUE","6","$30.00","$5.00","$10.29","51.41%"
"210000060623","749174097033","","","","Ecos Toilet Bowl Cleaner Cedar","1","$3.41","$3.41","$5.29","35.54%"
"210000060733","","","","","wooden heart spoon small 7""","9","$48.60","$5.40","$8.99","39.93%"
"210000060735","","","","","wooden heart spoon large 12""","18","$129.60","$7.20","$12.99","44.57%"
"210000060744","","","","","felted wool heart small and medium each","106","$173.00","$1.63","$3.49","53.24%"
"210000060775","850024701298","","","","Molly Suds  Dryer Sheets Lavender  120 ct","8","$92.72","$11.59","$15.99","27.52%"
"210000060777","746241288066","","","","Andes Gifts Hat Kunu","1","$14.00","$14.00","$21.99","36.33%"
"210000060781","746241233646","","","","Andes Gifts Hat Inca","3","$51.00","$17.00","$26.89","36.78%"
"210000060788","850041915487","","","","Sunbeam Candles Beeswax  Wise Owl Black","1","$9.90","$9.90","$18.00","45%"
"210000060899","","","","","bee SMALL felted wool each (no string)","18","$34.20","$1.90","$3.99","52.38%"
"210000060901","","","","","felted wool heart rainbow garland house of moss","1","$10.00","$10.00","$19.99","49.97%"
"210000061049","851669008070","","","","Honey Pot Sensitive Feminine Wipes 30 ct","3","$22.14","$7.38","$12.49","40.91%"
"210000061093","","","","","Solar Eclipse Glasses","7","$5.67","$0.81","$1.99","59.3%"
"210000061119","075492000036","","","","Blackwood Canned Dog Food Turkey, Liver, & Pumpkin 13oz","29","$57.71","$1.99","$2.99","33.44%"
"210000061133","850041915401","","","","Sunbeam Eggs  6ct Carton","2","$27.00","$13.50","$24.00","43.75%"
"210000061453","","","","","felted mushroom single (no string)","2","$4.36","$2.18","$3.99","45.36%"
"210000061491","852835006418","","","","Molly's Suds  Sink Scrub","2","$11.98","$5.99","$15.79","62.06%"
"210000061503","810037357912","","","","socks that protect oceans jellyfish MEDIUM","3","$21.60","$7.20","$14.99","51.97%"
"210000061505","810037354126","","","","socks that save lgbtq lives pink lips MEDIUM","3","$21.81","$7.27","$14.99","51.5%"
"210000061507","810037355628","","","","socks that save lgbtq lives footie unicorn MEDIUM","3","$21.00","$7.00","$13.99","49.96%"
"210000061509","810037355642","","","","socks that protect owls footie MEDIUM","1","$7.00","$7.00","$13.99","49.96%"
"210000061517","810037358766","","","","socks that give books SMALL","3","$24.00","$8.00","$14.99","46.63%"
"210000061519","810037358759","","","","socks that give books MEDIUM","4","$29.08","$7.27","$14.99","51.5%"
"210000061587","782126003126","","","","Natracare Cotton Panty Liners Wrapped  18ct","4","$12.40","$3.10","$4.79","35.28%"
"210000061661","810037355611","","","","socks that save cats ankle MEDIUM","2","$12.60","$6.30","$13.99","54.97%"
"210000061663","810037356502","","","","socks that save cats ankle SMALL","1","$6.30","$6.30","$13.99","54.97%"
"210000061665","810037354218","","","","socks that support self checks MEDIUM","1","$7.27","$7.27","$14.99","51.5%"
"210000061840","850030078179","","","","ECO Dry Bike Lube 3.2oz","2","$9.78","$4.89","$7.59","35.57%"
"210000061847","639713990904","","","","Evolution Salt Lamp Sphere White","1","$26.25","$26.25","$39.99","34.36%"
"210000061877","852841008185","","","","Ingredients Matter Laundry Powder 30 Loads Fragrance Free","10","$69.40","$6.94","$14.99","53.7%"
"210000061889","852841008192","","","","Ingredients Matter Laundry Powder  60 Loads Lavender","6","$58.80","$9.80","$19.99","50.98%"
"210000061891","852841008215","","","","Ingredients Matter Laundry Powder  60 Loads Lemongrass","7","$92.19","$13.17","$19.99","34.12%"
"210000061914","812647016029","","","","Chico Bag rePETe Sling obsidian","1","$6.36","$6.36","$11.49","44.65%"
"210000061916","812647016043","","","","Chico Bag rePETe Sling sapphire","2","$12.72","$6.36","$11.49","44.65%"
"210000061918","812647016036","","","","Chico Bag rePETe Sling sage","1","$6.36","$6.36","$11.49","44.65%"
"210000061920","812647013660","","","","Chico Bag vita boysenberry","1","$4.87","$4.87","$9.99","51.25%"
"210000062092","850041915647","","","","Sunbeam Candles Everything Under the Sun","1","$7.65","$7.65","$14.00","45.36%"
"210000062094","850041915531","","","","Sunbeam Goddess Fertility Goddess  Venus (Willendorf) (Black)","4","$36.00","$9.00","$16.00","43.75%"
"210000062096","850041915593","","","","Sunbeam Candles Amber Jar Citronella","6","$51.30","$8.55","$13.69","37.55%"
"210000062120","840658000799","","","","Tru Earth Toilet Bowl Cleaner  Strips","7","$53.97","$7.71","$13.49","42.85%"
"210000062144","028901055219","","","","SS Mesh Tea Strainer W/Tea Pot Handle","1","$4.90","$4.90","$8.19","40.17%"
"210000062153","840658000683","","","","Tru Earth Laundry Detergent Strips 32 Loads Lilac","2","$19.60","$9.80","$18.39","46.71%"
"210000062188","869772000058","","","","Portland Pet Food Dog Treats Pumpkin Biscuits  5 oz","2","$11.28","$5.64","$8.79","35.84%"
"210000062281","850043735304","","","","hip and joint pet CBD 10mg","3","$37.77","$12.59","$18.99","33.7%"
"210000062297","810037355673","","","","socks that protect bats MEDIUM","1","$7.20","$7.20","$14.99","51.97%"
"210000062299","810037356649","","","","socks that save lgbtq lives footie unicorn SMALL","2","$14.00","$7.00","$13.99","49.96%"
"210000062301","810037354690","","","","kids socks that save lgbtq lives purple unicorn YOUTH","1","$6.50","$6.50","$12.99","49.96%"
"210000062305","810037354614","","","","kids socks that protect polar bears PRESCHOOL","1","$6.50","$6.50","$12.99","49.96%"
"210000062307","810037354638","","","","kids socks that protect polar bears YOUTH","1","$6.50","$6.50","$12.99","49.96%"
"210000062399","810119022967","","","","Full Circle Tenacious C Cast Iron Brush","3","$26.07","$8.69","$13.49","35.58%"
"210000062478","","","","","felted wool mr. pumpkin head freshener ornament","1","$4.00","$4.00","$6.99","42.78%"
"210000062480","","","","","felted wool eyeball freshener ornament","9","$36.00","$4.00","$6.99","42.78%"
"210000062482","","","","","bee LARGE felted wool freshener ornament on a STRING","8","$24.00","$3.00","$6.99","57.08%"
"210000062484","","","","","mushroom toadstool red felted wool freshener ornament on a STRING","16","$48.00","$3.00","$6.99","57.08%"
"210000062486","","","","","mushroom toadstool felted wool freshener ornament SET OF 3 in a cloth BAG friendsheep","3","$22.50","$7.50","$15.99","53.1%"
"210000062490","810037357318","","","","socks that protect national parks MEDIUM","4","$32.00","$8.00","$14.99","46.63%"
"210000062512","","","","","wooden cat spoon small 7""","3","$16.20","$5.40","$8.99","39.93%"
"210000062583","850041915548","","","","Sunbeam Candle Grande Rose(Black)","2","$36.00","$18.00","$29.00","37.93%"
"210000062589","","","","","Sunbeam Candles Beeswax Pillar  Black  2x6","1","$10.00","$10.00","$16.00","37.5%"
"210000062593","850041915586","","","","Sunbeam Pumpkin Jack-o-Lantern BLACK","3","$40.50","$13.50","$20.00","32.5%"
"210000062597","899484002316","","","","E-Cloth Window Dusting Cloth","3","$14.40","$4.80","$7.49","35.91%"
"210000062635","810037355840","","","","socks that protect bees MEDIUM","1","$8.00","$8.00","$14.99","46.63%"
"210000062671","746241282903","","","","Andes Gifts Alpaca Ear Warmer","2","$24.00","$12.00","$18.89","36.47%"
"210000062673","","","","","felted wool ghost white freshener ornament friendsheep","2","$8.00","$4.00","$6.99","42.78%"
"210000062675","","","","","felted wool screaming ghost black freshener ornament","3","$12.00","$4.00","$6.99","42.78%"
"210000062677","","","","","felted wool skeleton muertos freshener ornament","4","$16.00","$4.00","$6.99","42.78%"
"210000062679","","","","","unicorn or llama wool felt freshener ornament","7","$25.69","$3.67","$6.99","47.5%"
"210000062777","760702282134","","","","wool snuggle lone deer black MEDIUM socks maggie's","1","$9.77","$9.77","$16.99","42.5%"
"210000062921","781723971456","","","","Bamboo 3Piece Spoon Set","2","$8.69","$4.35","$6.69","35.05%"
"210000062927","850041915104","","","","Sunbeam Candles 2"" x 6"" Manifestation Birthday","3","$36.00","$12.00","$20.00","40%"
"210000062950","600310974666","","","","Green Generation Bamboo Bath Tissue 12 Pack 3 Ply","2","$27.42","$13.71","$21.29","35.6%"
"210000062952","600310974673","","","","Green Generation Bamboo Facial Tissue Cube 12 Pack 3 Ply","2","$4.44","$2.22","$3.39","34.51%"
"210000062979","850041915258","","","","Sunbeam Candles Ceramic Pine Needles","1","$14.50","$14.50","$24.00","39.58%"
"210000063051","746241239716","","","","Andes Gifts Hat Cascade","4","$56.00","$14.00","$21.99","36.33%"
"210000063053","869772000041","","","","Portland Pet Food Dog Treats Bacon Biscuits  5 oz","1","$5.64","$5.64","$8.79","35.84%"
"210000063073","724773109080","","","","Celestial Tea Infuser","1","$4.79","$4.79","$7.39","35.18%"
"210000063095","781723221285","","","","HIC  Herb/Tea Infuser Pod","3","$16.05","$5.35","$8.29","35.46%"
"210000063238","","","","","Sunbeam Candle Grande Rose (Pink)","2","$36.00","$18.00","$29.00","37.93%"
"210000063253","849547021174","","","","Birdie & Louie Cat Food  Tuna Tuesday Can 3 oz","13","$14.30","$1.10","$1.79","38.55%"
"210000063257","859610007660","","","","Blue Buffalo Cat Food Wilderness Salmon 5.5 oz","24","$45.60","$1.90","$2.89","34.26%"
"210000063294","850041915685","","","","Sunbeam Candles Beeswax Small Pink Heart","9","$38.25","$4.25","$6.99","39.2%"
"210000063338","702865478085","","","","Eco Vessel  Boulder Aqua Breeze 24 oz","1","$16.82","$16.82","$22.09","23.86%"
"210000063351","760702555443","","","","cotton allergy crew natural x-large maggie's","2","$12.00","$6.00","$8.99","33.26%"
"210000063355","760702555481","","","","cotton allergy crew black x-large maggie's","3","$18.00","$6.00","$7.99","24.91%"
"210000063357","661646371864","","","","wool felted monarch butterfly ornament freshener","7","$45.60","$6.51","$11.99","45.67%"
"210000063359","011586972674","","","","wool felted human heart ornament freshener","4","$32.00","$8.00","$11.99","33.28%"
"210000063361","810037351040","","","","socks that support mental health clouds MEDIUM","2","$15.12","$7.56","$14.99","49.57%"
"210000063375","810037358230","","","","socks that protect turtles MEDIUM","1","$7.56","$7.56","$14.99","49.57%"
"210000063399","","","","","felted wool heart mini ornament set of 5","1","$13.24","$13.24","$19.99","33.77%"
"210000063401","","","","","felted baby easter bunny rabbit brown, grey or white","3","$12.00","$4.00","$6.49","38.37%"
"210000063403","","","","","felted easter peep bunny rabbit pink","7","$17.50","$2.50","$3.99","37.34%"
"210000063405","","","","","felted easter egg with floral design","16","$44.00","$2.75","$3.99","31.08%"
"210000063473","9351383086930","","","","Boody Brief Boyleg Black Large","1","$6.26","$6.26","$10.00","37.4%"
"210000063475","9351383100339","","","","Boody Padded Bra Black X-Small","1","$9.85","$9.85","$16.00","38.44%"
"210000063477","9351383100216","","","","Boody Full Brief Black Extra Small","1","$6.50","$6.50","$11.00","40.91%"
"210000063528","736133110124","","","","Eco bags String Bag Short Tote Handle Black","1","$4.24","$4.24","$6.99","39.34%"
"210000063548","017500044038","","","","Bon Ami Polisher & Cleanser","9","$17.01","$1.89","$2.99","36.79%"
"210000063661","812647012380","","","","Chico Bag vita dandelion","1","$5.99","$5.99","$11.49","47.87%"
"210000063677","849547022942","","","","Birdie & Louie Cat Food 12- 3 oz Cans","6","$85.08","$14.18","$21.99","35.52%"
"210000063776","","","","","Large Swift-Lite/De Lites Charcoals","7","$10.92","$1.56","$2.49","37.35%"
"210000063784","628451738664","","","","Caboo Bath Tissue 4 Pack","1","$4.95","$4.95","$7.69","35.63%"
"210000063786","628451738701","","","","Caboo Paper Towel Roll Single","6","$20.34","$3.39","$5.29","35.92%"
"210000063814","818336012792","","","","I & Love & You  Dog Food  Chicken, Sweet Potato & Bone Broth 4#","4","$66.80","$16.70","$25.89","35.5%"
"210000063816","","","","","I & Love & You  Dog Food  Chicken & Duck 4#","4","$0.04","$0.01","$9.00","99.89%"
"210000063822","818336010170","","","","I & Love & You  Dog Food  Beef Booyah Stew  13 oz Can","6","$0.06","$0.01","$3.69","99.73%"
"210000063826","818336010187","","","","I & Love & You  Dog Food  Gobble It Up  Stew  13 oz Can","12","$0.12","$0.01","$3.69","99.73%"
"210000063828","","","","","I & Love & You  Dog Food  Cluckin Good   Stew  13 oz Can","12","$0.12","$0.01","$3.69","99.73%"
"210000063830","818336011962","","","","I & Love & You  Dog Food  Moo Moo Venison  13 oz Can","9","$0.09","$0.01","$3.69","99.73%"
"210000063832","818336011900","","","","I & Love & You  Cat Food  Salmon Pate Can 3 oz","24","$0.24","$0.01","$1.39","99.28%"
"210000063834","818336010217","","","","I & Love & You  Cat Food  Beef Right Meow Pate  Can 3 oz","24","$0.24","$0.01","$1.39","99.28%"
"210000063836","818336012020","","","","I & Love & You  Cat Food  Chicky-Da-Lish Can 3 oz","3","$0.03","$0.01","$1.39","99.28%"
"210000063838","818336010224","","","","I & Love & You  Cat Food   Chicken Me Out Pate Can 3 oz","15","$0.15","$0.01","$1.39","99.28%"
"210000063842","818336010231","","","","I & Love & You  Cat Food  Oh My Cod Pate  Can 3 oz","18","$0.18","$0.01","$1.39","99.28%"
"210000063844","818336010026","","","","I & Love & You  Dog Chew  Beef  Ear Candy","2","$0.02","$0.01","$15.89","99.94%"
"210000063846","818336010033","","","","I & Love & You  Dog Chew  Beef  Bully Stik","4","$0.04","$0.01","$21.37","99.95%"
"210000063848","818336011801","","","","I & Love & You  Dog Chew  Beef  Gullet Stik","1","$0.01","$0.01","$6.99","99.86%"
"210000063861","663204358362","","","","Zum all purpose cleaner Sea Salt 16oz","3","$9.12","$3.04","$5.69","46.57%"
"210000063863","663204358379","","","","Zum all purpose cleaner Lavender 16oz","2","$6.10","$3.05","$5.69","46.4%"
"210000063889","810037354386","","","","socks that protect flamingos SMALL","2","$14.40","$7.20","$14.99","51.97%"
"210000063891","810037355659","","","","socks that protect bald eagles MEDIUM","1","$7.20","$7.20","$14.99","51.97%"
"210000063900","810037359749","","","","socks that protect bees ankle MEDIUM","1","$7.00","$7.00","$13.99","49.96%"
"210000063906","810037359763","","","","socks that protect butterflies ankle MEDIUM","1","$7.00","$7.00","$13.99","49.96%"
"210000063908","810037353259","","","","socks that save dogs ankle MEDIUM","6","$37.80","$6.30","$13.99","54.97%"
"210000063910","810037353266","","","","socks that save dogs ankle SMALL","1","$6.30","$6.30","$13.99","54.97%"
"210000063981","810037359848","","","","socks that protect elephants MEDIUM","2","$14.40","$7.20","$14.99","51.97%"
"210000063983","810037359855","","","","socks that protect elephants SMALL","1","$7.20","$7.20","$14.99","51.97%"
"210000064163","663204210516","","","","Zum Goat Milk Bar Soap  Frankincense & Myrrh 3 oz","6","$21.24","$3.54","$6.19","42.81%"
"210000064165","663204210981","","","","Zum Goat's Milk Bar Soap  Sea Salt 3 oz","6","$21.24","$3.54","$6.19","42.81%"
"210000064213","724773109073","","","","Greener Things Boxed Large Mesh Tea Ball","3","$14.25","$4.75","$7.29","34.84%"
"210000064231","628451857044","","UC0117","","The Unscented Company 135oz","1","$16.79","$16.79","$25.99","35.4%"
"210000064279","818336011849","","","","I & Love & You  Dog Food Grain Free Chicken and Duck 4# best by 1/20/26","3","$0.03","$0.01","$10.00","99.9%"
"210000064384","810037354140","","","","socks that save lgbtq lives popsicles SMALL","1","$8.00","$8.00","$14.99","46.63%"
"210000064386","810037359725","","","","socks that protect songbirds footie MEDIUM","3","$21.00","$7.00","$13.99","49.96%"
"210000064388","810037359732","","","","socks that protect songbirds footie SMALL","2","$14.00","$7.00","$13.99","49.96%"
"210000064390","810037356632","","","","socks that protect foxes footie SMALL","2","$14.00","$7.00","$13.99","49.96%"
"210000064392","810037355635","","","","socks that protect foxes footie MEDIUM","1","$7.00","$7.00","$13.99","49.96%"
"210000064394","810037353273","","","","socks that save lgbtq lives footie rainbows MEDIUM","2","$14.00","$7.00","$13.99","49.96%"
"210000064396","810037353280","","","","socks that save lgbtq lives footie rainbows SMALL","2","$14.00","$7.00","$13.99","49.96%"
"210000064431","","","","","Sunbeam Candles 2 /3 Manifestation Birthday","2","$24.00","$12.00","$20.00","40%"
"210000064435","","","","","Sunbeam Candles 2x 3 Transformation Pillar","2","$16.00","$8.00","$12.40","35.48%"
"210000064443","850041915319","","","","Sunbeam Candles 2"" x 3"" Manifestation Birthday","2","$16.00","$8.00","$12.00","33.33%"
"210000064604","782126003256","","","","Natracare Ultra Extra  Pads Normal w/ wings12 ct.","4","$20.16","$5.04","$7.29","30.86%"
"210000064612","782126003287","","","","Natracare Ultra Extra  Pads Super w/ wings 10ct.","4","$17.12","$4.28","$5.69","24.78%"
"210000064656","810037359718","","","","socks that protect bats ankle SMALL","3","$18.90","$6.30","$13.99","54.97%"
"210000064658","810037359701","","","","socks that protect bats ankle MEDIUM","2","$12.60","$6.30","$13.99","54.97%"
"210000064660","810037357073","","","","socks that give books planets MEDIUM","1","$7.20","$7.20","$14.99","51.97%"
"210000064662","810037355680","","","","socks that protect bats SMALL","1","$7.20","$7.20","$14.99","51.97%"
"210000064664","810037359411","","","","socks that protect pandas MEDIUM","1","$7.20","$7.20","$14.99","51.97%"
"210000064666","810037356830","","","","socks that save dogs blue MEDIUM","1","$7.20","$7.20","$14.99","51.97%"
"210000064697","760702406462","","","","leggings blackout ankle MEDIUM maggie's","3","$93.75","$31.25","$45.99","32.05%"
"210000064699","760702406455","","","","leggings blackout ankle SMALL maggie's","2","$59.00","$29.50","$42.99","31.38%"
"210000064701","760702406479","","","","leggings blackout ankle LARGE maggie's","3","$93.75","$31.25","$45.99","32.05%"
"210000064703","760702406486","","","","leggings blackout ankle XTRA LARGE maggie's","3","$88.50","$29.50","$42.99","31.38%"
"210000064705","760702406493","","","","leggings blackout ankle XX-TRA LARGE maggie's","2","$53.64","$26.82","$42.99","37.61%"
"210000064707","760702404673","","","","leggings blackout shorts LARGE maggie's","5","$111.35","$22.27","$33.99","34.48%"
"210000064709","760702404659","","","","leggings blackout shorts SMALL maggie's","2","$44.54","$22.27","$33.99","34.48%"
"210000064720","011586976580","","","","wool felted Sally ornament freshener","2","$18.00","$9.00","$15.99","43.71%"
"210000064740","760702291006","","","","footie lightweight gold MEDIUM maggie's","4","$20.20","$5.05","$8.49","40.52%"
"210000064742","760702291013","","","","footie lightweight gold LARGE maggie's","4","$20.20","$5.05","$8.49","40.52%"
"210000064744","760702290962","","","","footie lightweight red MEDIUM maggie's","3","$15.15","$5.05","$8.49","40.52%"
"210000064746","760702290979","","","","footie lightweight red LARGE maggie's","5","$25.25","$5.05","$8.49","40.52%"
"210000064748","760702290986","","","","footie lightweight denim MEDIUM maggie's","3","$15.15","$5.05","$8.49","40.52%"
"210000064750","760702290900","","","","footie lightweight natural MEDIUM maggie's","3","$15.15","$5.05","$8.49","40.52%"
"210000064752","760702290917","","","","footie lightweight natural LARGE maggie's","3","$15.15","$5.05","$8.49","40.52%"
"210000064786","858388007087","","","","Genial Day Liners Anion 18 CT Liners","2","$7.32","$3.66","$6.99","47.64%"
"210000064788","858388007070","","","","Genial Day Postpartum Flow Pads 6 CT","5","$21.55","$4.31","$5.69","24.25%"
"210000064790","856940006004","","","","Genial Day Super Absorbent Heavy Flow 8 CT Pads","2","$8.62","$4.31","$5.69","24.25%"
"210000064808","850024701380","","","","Molly's Suds  Activewear Laundry Powder 120 Loads","2","$38.86","$19.43","$26.99","28.01%"
"210000064810","850024701489","","","","Molly's Suds  Baby Laundry Powder 120 Loads","2","$38.86","$19.43","$26.99","28.01%"
"210000064816","011586972568","","","","wool felted praying mantis ornament freshener","1","$8.00","$8.00","$11.99","33.28%"
"210000064892","","","","","felted wool pumpkin","8","$12.40","$1.55","$3.49","55.59%"
"210000064898","","","","","wooden branch spoon small 7""","4","$21.60","$5.40","$8.99","39.93%"
"210000065023","760702282356","","","","wool snuggle berry stripe navy socks MEDIUM maggie's","1","$10.63","$10.63","$17.99","40.91%"
"210000065025","760702282363","","","","wool snuggle berry stripe navy socks LARGE maggie's","1","$10.63","$10.63","$17.99","40.91%"
"210000065027","760702282325","","","","wool snuggle polar bear stripe black LARGE maggie's","2","$21.26","$10.63","$17.99","40.91%"
"210000065029","760702282301","","","","wool snuggle polar bear stripe taupe LARGE maggie's","1","$10.63","$10.63","$17.99","40.91%"
"210000065031","760702282295","","","","wool snuggle polar bear stripe taupe MEDIUM maggie's","6","$63.78","$10.63","$17.99","40.91%"
"210000065035","760702282332","","","","wool snuggle berry stripe natural socks MEDIUM maggie's","2","$21.26","$10.63","$17.99","40.91%"
"210000065037","760702282394","","","","wool snuggle twinkle toes green socks MEDIUM maggie's","5","$53.15","$10.63","$17.99","40.91%"
"210000065039","760702282400","","","","wool snuggle twinkle toes green socks LARGE maggie's","2","$21.26","$10.63","$17.99","40.91%"
"210000065041","760702282370","","","","wool snuggle twinkle toes wine socks MEDIUM maggie's","5","$53.15","$10.63","$17.99","40.91%"
"210000065043","760702282387","","","","wool snuggle twinkle toes wine socks LARGE maggie's","1","$10.63","$10.63","$17.99","40.91%"
"210000065093","810037357080","","","","socks that give books planets SMALL","2","$16.00","$8.00","$14.99","46.63%"
"210000065095","840481200335","","","","socks that protect pandas LARGE","2","$16.00","$8.00","$14.99","46.63%"
"210000065101","810037353037","","","","socks that protect sloths LARGE","4","$32.00","$8.00","$14.99","46.63%"
"210000065139","","","","","Emily's Bar None Dish Soap","2","$12.00","$6.00","$9.29","35.41%"
"210000065213","760702560669","","","","cotton crew tri-pak navy natural black LARGE maggie's","3","$38.25","$12.75","$21.99","42.02%"
"210000065215","760702291075","","","","cotton scallop quarter sock blush MEDIUM maggie's","2","$11.00","$5.50","$8.99","38.82%"
"210000065217","760702291112","","","","cotton scallop quarter sock turmeric MEDIUM maggie's","2","$11.00","$5.50","$8.99","38.82%"
"210000065219","760702291136","","","","cotton scallop quarter sock bay MEDIUM maggie's","2","$11.00","$5.50","$8.99","38.82%"
"210000065221","760702291051","","","","cotton scallop quarter sock white MEDIUM maggie's","4","$22.00","$5.50","$8.99","38.82%"
"210000065293","850041915982","","","","Sunbeam Candles Beeswax Votive Frankincense, Bergamont &Orange (dark red)","1","$2.50","$2.50","$3.99","37.34%"
"210000065295","850041915845","","","","Sunbeam Candles Jar Autumn Porridge","2","$17.00","$8.50","$13.19","35.56%"
"210000065297","850041915852","","","","Sunbeam Candles Jar Farmhouse Cider","2","$17.00","$8.50","$13.19","35.56%"
"210000065299","850041915869","","","","Sunbeam Candles Jar Pumpkin & Spice","3","$25.50","$8.50","$13.19","35.56%"
"210000065306","042563606756","","","","Field Day Aluminum Foil 50 sq. ft.","35","$108.85","$3.11","$4.99","37.68%"
"210000065346","732913451661","","","","Seventh Generation  Toilet Cleaner 24 oz","5","$20.90","$4.18","$6.49","35.59%"
"210000065400","812647013646","","","","Chico Bag Vita Red","2","$9.74","$4.87","$9.99","51.25%"
"210000065440","745528700406","","WK88","","wool crew mushrooms MEDIUM woolen kin","3","$45.00","$15.00","$23.99","37.47%"
"210000065446","","","","","wool crew bee LARGE woolen kin","2","$26.88","$13.44","$23.99","43.98%"
"210000065448","","","","","wool crew bee SMALL woolen kin","2","$26.88","$13.44","$23.99","43.98%"
"210000065450","745528700505","","","","wool crew bee MEDIUM woolen kin","2","$26.88","$13.44","$23.99","43.98%"
"210000065452","745528700635","","","","wool crew arctic night LARGE woolen kin","3","$40.32","$13.44","$23.99","43.98%"
"210000065454","745528700642","","","","wool crew arctic night EXTRA LARGE woolen kin","1","$13.44","$13.44","$23.99","43.98%"
"210000065472","850024701311","","","","Molly's Suds Dryer Sheets Unscented 120 Pack","5","$47.20","$9.44","$14.59","35.3%"
"210000065489","781723510037","","","","Mrs. Andersons Mini Tool Set","2","$7.54","$3.77","$6.69","43.65%"
"210000065558","760702407049","","","","leggings base layer black XX LARGE maggie's","2","$30.60","$15.30","$27.99","45.34%"
"210000065711","843648021583","","","","Cookie Pal Dog Biscuits Peanut Butter 10oz","3","$12.36","$4.12","$6.99","41.06%"
"210000065717","645748040217","","","","wool felted  Santa Jack Skellington ornament freshener","3","$36.00","$12.00","$16.99","29.37%"
"210000065719","8656021112356","","","","wool socks Mongolia sheep's wool  ALL SIZES silk road","6","$48.00","$8.00","$13.99","42.82%"
