"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000000852","079565005522","","","","Light Mountain Color The Gray Mahogany","5","$29.64","$5.93","$11.39","47.95%"
"210000000856","077014100033","","LM0014","","Light Mountain Hair Color Red","6","$29.10","$4.85","$9.99","51.45%"
"210000000860","077014100088","","LM0018","","Light Mountain Henna Haircolor Black","2","$9.70","$4.85","$9.99","51.45%"
"210000000864","602444002901","","","","Wyndmere Cypress 10mL 23","3","$15.60","$5.20","$9.09","42.79%"
"210000000876","602444003601","","","","Wyndmere Frankincense Oil 22","2","$6.58","$3.29","$6.75","51.26%"
"210000000880","602444011217","","","","Wyndmere Frankincense & Myrrh Blend 10mL 23","5","$74.80","$14.96","$26.19","42.88%"
"210000000888","602444004202","","","","Wyndmere Grapefruit 22","1","$3.77","$3.77","$6.79","44.48%"
"210000000896","602444004103","","","","Wyndmere Essential Ginger Oil 10 ml 23","2","$13.16","$6.58","$11.49","42.73%"
"210000000960","602444003908","","","","Wyndmere Geranium 10ml/.33oz 22","3","$38.97","$12.99","$23.29","44.22%"
"210000000968","602444004707","","","","Wyndmere Jasmine 10mL 22","3","$31.59","$10.53","$19.19","45.13%"
"210000000984","602444005605","","","","Wyndmere Lemon Oil 22","6","$21.54","$3.59","$6.59","45.52%"
"210000000988","602444005209","","","","Wyndmere Lavender Essential Oil 10mL 22","4","$31.12","$7.78","$14.19","45.17%"
"210000000992","602444005001","","","","Wyndmere Juniper Berry 10mL","2","$18.86","$9.43","$16.49","42.81%"
"210000001016","602444006701","","","","Wyndmere Melissa ( Lemon Balm ) 10mL (Disc)","1","$8.92","$8.92","$15.59","42.78%"
"210000001020","602444005803","","","","Wyndmere Lime 10mL/.33oz 22","3","$10.59","$3.53","$6.29","43.88%"
"210000001024","602444007104","","","","Wyndmere Myrrh 10mL 23","7","$27.23","$3.89","$6.79","42.71%"
"210000001036","602444008101","","","","Wyndmere Patchouli 10mL 22","3","$23.88","$7.96","$14.49","45.07%"
"210000001040","602444007302","","","","Wyndmere Neroli 10mL 16","3","$23.88","$7.96","$13.29","40.11%"
"210000001044","602444007807","","","","Wyndmere Oregano Wild 10mL 16","2","$14.36","$7.18","$13.19","45.56%"
"210000001048","602444007609","","","","Wyndmere Orange 10mL 22","2","$4.90","$2.45","$4.39","44.19%"
"210000001076","602444009009","","","","Wyndmere Rose Otto 10mL 22","3","$35.91","$11.97","$21.69","44.81%"
"210000001080","602444008606","","","","Wyndmere Pine Needle Essential Oil 22","1","$3.53","$3.53","$6.39","44.76%"
"210000001084","602444009108","","","","Wyndmere Rosemary Oil 22","1","$3.59","$3.59","$6.59","45.52%"
"210000001088","602444006800","","","","Wyndmere Sandalwood 10mL  22","4","$55.08","$13.77","$24.59","44%"
"210000001104","602444009504","","","","Wyndmere Spearmint Essential Oil 10mL 22","2","$9.92","$4.96","$8.79","43.57%"
"210000001108","602444010005","","","","Wyndmere Thyme (Wild) 10mL/.33oz 22","4","$30.88","$7.72","$13.59","43.19%"
"210000001116","602444009702","","","","Wyndmere Tangerine Essential Oil 10mL 22","2","$7.66","$3.83","$6.89","44.41%"
"210000001120","602444009801","","","","Wyndmere Tea Tree 10mL 22","4","$20.08","$5.02","$9.09","44.77%"
"210000001124","602444010302","","","","Wyndmere Ylang Ylang 10mL 22","3","$24.24","$8.08","$14.69","45%"
"210000001128","602444010104","","","","Wyndmere Vetiver 10mL","1","$10.77","$10.77","$19.59","45.02%"
"210000001354","018787787052","","DB0033","","Dr. Bronner's Bar Soap Citrus Orange","19","$46.69","$2.46","$5.99","58.98%"
"210000001358","018787782057","","DB0024","","Dr. Bronner's Bar Soap Baby Mild","23","$51.29","$2.23","$5.99","62.77%"
"210000001362","018787786055","","DB0038","","Dr. Bronner's Bar Soap Tea Tree","20","$55.10","$2.76","$5.99","54.01%"
"210000001366","018787785058","","DB0034","","Dr. Bronner's Bar Soap Peppermint","22","$62.70","$2.85","$5.99","52.42%"
"210000001370","018787781050","","DB0021","","Dr. Bronner's Bar Soap Almond","22","$49.06","$2.23","$5.99","62.77%"
"210000001374","018787783054","","DB0027","","Dr. Bronner's Bar Soap Eucalyptus","16","$35.68","$2.23","$5.99","62.77%"
"210000001386","018787788059","","DB0037","","Dr. Bronner's Bar Soap Rose","13","$28.99","$2.23","$5.99","62.77%"
"210000001390","018787784051","","DB0030","","Dr. Bronner's Bar Soap Lavender","18","$40.14","$2.23","$5.99","62.77%"
"210000001660","051381911843","","AC0104","","Aura Cacia Oil Lavender 59mL / 2 OZ","4","$73.60","$18.40","$38.99","52.81%"
"210000001664","051381911232","","191123","","Aura Cacia Oil Lavender .5 OZ. /(15 ml)","2","$13.26","$6.63","$12.99","48.96%"
"210000001668","051381911324","","191132","","Aura Cacia Peppermint Oil 15mL/.5 oz","2","$9.58","$4.79","$8.39","42.91%"
"210000001688","733739076250","","","","tea tree 1oz NOW FOODS","3","$14.55","$4.85","$8.99","46.05%"
"210000001888","076970221325","","HG0062","","Heritage Castor Oil 32 oz","3","$51.69","$17.23","$27.89","38.22%"
"210000001892","076970221097","","HG0032","","Heritage Castor Oil 8 oz","1","$5.67","$5.67","$11.49","50.65%"
"210000002018","792850105997","","211686","","Burt's Bees Hand Salve 3oz","4","$25.52","$6.38","$11.29","43.49%"
"210000002026","792850109995","792850651531","211670","","Burt's Bees Beeswax Lip Balm Tin .30oz","2","$6.50","$3.25","$5.69","42.88%"
"210000002030","792850775992","","211688","","Burt's Bees Res-Q Ointment .60oz","1","$5.83","$5.83","$8.99","35.15%"
"210000002038","076970446094","","HG0011","","Heritage Rose Water with Atomizer 4oz","6","$29.76","$4.96","$9.99","50.35%"
"210000002054","041507065765","","TA0019","","Thayers Witch Hazel Original 12oz","1","$7.88","$7.88","$12.79","38.39%"
"210000002066","727616171169","","0233403","","Aztec Secret Indian Healing Clay","6","$43.20","$7.20","$12.59","42.81%"
"210000002130","026395000128","","LI0013","","Lily of the Desert Aloe Vera Gelly 12oz","2","$9.98","$4.99","$10.59","52.88%"
"210000002142","039278220100","","SU0028/4116","","Tiger Balm Extra Strength Red 0.63oz  Box","1","$4.60","$4.60","$9.29","50.48%"
"210000002146","076970221745","","11887/","","Heritage Wool Flannel","1","$11.19","$11.19","$16.99","34.14%"
"210000002150","00368400000","","003684/MF0008","","Eco-Dent Toothpowder Anise 2oz","3","$17.07","$5.69","$9.89","42.47%"
"210000002162","00036748","","003674/MF0006","","Eco-Dent Toothpowder Cinnamon 2oz","2","$9.34","$4.67","$9.99","53.25%"
"210000002174","097467067028","","889153","","Thursday Plantation Cinnamon Chewing Sticks","1","$2.78","$2.78","$3.79","26.65%"
"210000002182","027275200027","","AU0002","","Auromere Ayurvedic Classic Toothpaste Licorice","4","$20.66","$5.17","$8.99","42.55%"
"210000003412","078522050124","","JC0056","","Jason Revitalizing Moisture Creme Vit E 5,000 IU 4 oz.","2","$11.68","$5.84","$10.49","44.33%"
"210000003742","690940000019","","","","Griffin Remedy Lotion Orange Blossom 8 oz.","4","$26.36","$6.59","$11.49","42.65%"
"210000003746","690940000309","","","","Griffin Remedy Shampoo Daily Renewal  8 oz","1","$6.59","$6.59","$11.49","42.65%"
"210000003878","073377071089","","0755967","","Earth Therapeutics Pumice Brush","1","$3.00","$3.00","$4.19","28.4%"
"210000003890","077014100040","","","","Light Mountain Hair Color Auburn","2","$7.66","$3.83","$8.69","55.93%"
"210000004008","733739075857","","","","peppermint oil 1oz NOW FOODS","3","$14.55","$4.85","$8.99","46.05%"
"210000004636","308078250977","","TF0002","","B&T Arniflora Arnica Gel 2.75oz","1","$8.85","$8.85","$16.39","46%"
"210000004648","308078253909","","TF0027","","Sssting Stop 1oz sting","1","$5.37","$5.37","$11.49","53.26%"
"210000004652","308078252971","","TF0005","","B & T Triflora Gel 2.75oz","1","$10.25","$10.25","$17.99","43.02%"
"210000004660","308078254920","","TF0165","","B & T Sports Gel 2.5oz","2","$21.50","$10.75","$15.99","32.77%"
"210000004944","786035004014","","","","BEAT IT  2oz","1","$5.19","$5.19","$7.99","35.04%"
"210000005026","018787920022","","DB0080","","Dr. Bronner's Lip Balm Peppermint","8","$13.44","$1.68","$4.49","62.58%"
"210000005028","018787920015","","DB0079","","Dr. Bronner's Lip Balm Orange Ginger","15","$25.59","$1.71","$4.49","62%"
"210000005030","018787920039","","DB0077","","Dr. Bronner's Lip Balm Lemon Lime","18","$35.70","$1.98","$4.49","55.83%"
"210000005032","018787920046","","DB0078","","Dr. Bronner's Lip Balm Naked","15","$25.20","$1.68","$4.49","62.58%"
"210000005838","4001638095631","","WL0009","","Weleda Rosemary Hair Oil 1.7oz","1","$12.76","$12.76","$19.99","36.17%"
"210000005852","091639314989","","","","Thai Crystal Deodorant Stone Spray 2oz","2","$3.30","$1.65","$3.89","57.58%"
"210000005860","087437001084","","0523282","","Sappo Hill Glycerine Soap Oatmeal (unscented)","1","$1.78","$1.78","$3.09","42.39%"
"210000005862","075115010503","","0108506/SU0086","","Bee & Flower Soap Sandalwood 2 oz","13","$7.54","$0.58","$1.59","63.52%"
"210000006550","733739075451","","","","eucalyptus Oil 1oz NOW FOODS","2","$6.46","$3.23","$5.99","46.08%"
"210000006908","078522040118","","JC0002","","Jason Vitamin E Oil 32,000 I.U.","6","$51.00","$8.50","$15.59","45.48%"
"210000006910","078522050018","","JC0056","","Jason Vitamin E Oil 5,000 I.U.","3","$18.78","$6.26","$12.29","49.06%"
"210000006956","018787778166","","DB0093","","Dr. Bronner's Castile Soap Rose 16oz.","5","$36.35","$7.27","$14.09","48.4%"
"210000006960","018787778326","","DB0094","","Dr. Bronner's Castile Soap Rose 32oz","2","$18.50","$9.25","$22.29","58.5%"
"210000006964","018787778029","","DB0091","","Dr. Bronner's Castile Soap Rose 2oz","10","$22.70","$2.27","$3.69","38.48%"
"210000006968","018787500729","","DB0115","","Dr. Bronner's Toothpaste Cinnamon","5","$18.82","$3.76","$7.29","48.37%"
"210000006972","018787776322","","DB0040","","Dr. Bronner's Castile Soap Tea Tree 32oz","4","$35.31","$8.83","$22.29","60.4%"
"210000006976","018787769164","","DB0050","","Dr. Bronner's Castile Soap Tea Tree 16oz","13","$104.23","$8.02","$14.09","43.1%"
"210000006984","018787777084","","DB0087","","Dr. Bronner's Castile Soap Citrus 8oz.","6","$20.64","$3.44","$7.89","56.4%"
"210000006988","018787777169","","DB0088","","Dr. Bronner's Castile Soap  Citrus 16oz","7","$52.40","$7.49","$14.09","46.87%"
"210000006992","018787777329","","DB0089","","Dr. Bronner's Castile Soap Citrus 32oz.","2","$18.50","$9.25","$22.29","58.5%"
"210000006996","018787761168","","DB0007","","Dr. Bronner's Castile Soap Almond 16oz.","7","$52.40","$7.49","$14.09","46.87%"
"210000007000","018787771082","","DB0022","","Dr. Bronner's Castile Soap Almond 8oz.","7","$24.08","$3.44","$7.89","56.4%"
"210000007004","018787761045","","DB0006","","Dr. Bronner's Castile Soap Almond 4oz.","1","$2.86","$2.86","$5.79","50.6%"
"210000007008","018787500767","","DB0116","","Dr. Bronner's Toothpaste Anise","3","$11.70","$3.90","$7.29","46.5%"
"210000007012","018787762165","","DB0002","","Dr. Bronner's Castile Soap Baby Mild 16oz","13","$88.10","$6.78","$14.09","51.9%"
"210000007016","018787772089","","DB0025","","Dr. Bronner's Castile Soap Baby Mild 8oz","3","$10.32","$3.44","$7.89","56.4%"
"210000007020","018787762042","","DB0001","","Dr. Bronner's Castile Soap Baby Mild 4oz","3","$6.90","$2.30","$5.79","60.28%"
"210000007024","018787772027","","DB0068","","Dr. Bronner's Castile Soap Baby Mild 2oz","24","$35.52","$1.48","$3.69","59.89%"
"210000007032","018787500712","","DB0114","","Dr. Bronner's Toothpaste Peppermint","6","$26.34","$4.39","$7.29","39.78%"
"210000007036","018787775080","","","","Dr. Bronner's Castile Soap Peppermint 8oz","6","$20.64","$3.44","$7.89","56.4%"
"210000007044","018787775325","","DB0036","","Dr. Bronner's Castile Soap Peppermint 32oz","5","$46.25","$9.25","$22.29","58.5%"
"210000007048","018787774328","","DB0032","","Dr. Bronner's Castile Soap Lavender 32oz.","6","$57.96","$9.66","$22.29","56.66%"
"210000007052","018787774083","","DB0031","","Dr. Bronner's Castile Soap Lavender 8oz","3","$10.32","$3.44","$7.89","56.4%"
"210000007060","018787774021","","DB0070","","Dr. Bronner's Castile Soap Lavender 2oz","14","$20.72","$1.48","$3.69","59.89%"
"210000007064","018787773321","","DB0029","","Dr. Bronner's Castile Soap Eucalyptus 32oz.","1","$9.66","$9.66","$22.29","56.66%"
"210000007068","018787763162","","","","Dr. Bronner's Castile Soap Eucalyptus 16oz.","17","$112.60","$6.62","$14.09","52.99%"
"210000007072","018787773086","","","","Dr. Bronner's Castile Soap Eucalyptus 8oz.","6","$20.25","$3.38","$7.89","57.22%"
"210000007076","018787763049","","DB0011 / 0328708","","Dr. Bronner's Castile Soap Eucalyptus 4oz.","3","$8.88","$2.96","$5.79","48.88%"
"210000007108","718334220697","","DE8197","","Desert Essence Blemish Touch Stick","8","$44.30","$5.54","$10.69","48.2%"
"210000007714","079565006246","","","","Ancient Secrets Nasal Cleansing  Neti Salt 40 pkts","1","$3.57","$3.57","$6.29","43.24%"
"210000007718","079565006215","","AX0025","","Ancient Secrets Nasal Cleansing Neti Salt 8oz","5","$6.35","$1.27","$2.89","56.06%"
"210000007784","051381911713","","AC0458 / 191171","","Aura Cacia Grapeseed Skin Care Oil 4 oz","2","$5.72","$2.86","$5.49","47.91%"
"210000007788","051381911706","","AC0450","","Aura Cacia Apricot Kernel Skin Care Oil 4oz","6","$19.20","$3.20","$6.19","48.3%"
"210000007796","051381911966","","191196","","Aura Cacia Avocado Skin Care Oil 4oz","3","$14.31","$4.77","$8.79","45.73%"
"210000007800","051381911720","","AC0269","","Aura Cacia Jojoba Skin Care Oil 4oz","2","$15.90","$7.95","$16.39","51.49%"
"210000008201","733739076007","","","","rosemary oil 1oz NOW FOODS","4","$21.56","$5.39","$9.99","46.05%"
"210000008654","602444010609","","","","Wyndmere Aches & Pains Oil Blend 22","3","$22.26","$7.42","$12.99","42.88%"
"210000008660","602444017806","","","","Wyndmere Anger Management oil  Blend 16","5","$47.85","$9.57","$16.99","43.67%"
"210000008666","602444010456","","","","Wyndmere Anxiety Relief (Release) Oil Blend 22","1","$7.06","$7.06","$12.89","45.23%"
"210000008670","602444011613","","","","Wyndmere Detoxification Aide Essential Oil Blend","1","$8.08","$8.08","$14.19","43.06%"
"210000008682","602444017912","","","","Wyndmere Believe Oil Blend (DISC)","1","$12.54","$12.54","$18.69","32.91%"
"210000008690","602444008309","","","","Wyndmere Vanilla Oil 22","2","$17.60","$8.80","$15.99","44.97%"
"210000008700","602444011200","","","","Wyndmere Breathe Easier Blend Oil 16","3","$18.90","$6.30","$11.29","44.2%"
"210000008704","602444019053","","","","Wyndmere Emotional Rescue Oil Blend 16","1","$7.78","$7.78","$14.19","45.17%"
"210000008728","602444013457","","","","Wyndmere Serenity Oil Blend","3","$24.24","$8.08","$14.69","45%"
"210000008732","602444011811","","","","Wyndmere Household Purifier Oil Blend 17","3","$17.76","$5.92","$10.39","43.02%"
"210000008736","602444011712","","","","Wyndmere Hormonal Balance Oil Blend 22","2","$15.56","$7.78","$13.89","43.99%"
"210000008740","602444011514","","","","Wyndmere Peaceful Mind Oil Blend 16 Archive","4","$47.60","$11.90","$20.79","42.76%"
"210000008750","602444013853","","","","Wyndmere Immune Support Oil Blend 16","2","$13.04","$6.52","$11.39","42.76%"
"210000008762","602444092803","","","","Wyndmere Tea Tree Certified Organic Oil 22","3","$22.26","$7.42","$12.59","41.06%"
"210000008770","602444092506","","","","Wyndmere Peppermint Certified Organic Oil 22","1","$8.68","$8.68","$15.19","42.86%"
"210000008782","602444091905","","","","Wyndmere Eucalyptus Certified Organic Essential Oil 22","1","$4.19","$4.19","$7.59","44.8%"
"210000009104","602444095903","","","","Wyndmere Bar Soap Lavender Garden 22","4","$11.96","$2.99","$5.49","45.54%"
"210000009112","010486007004","","0233486/GP0020","","Grandpa's Pine Tar Soap 3.25oz","3","$8.31","$2.77","$4.99","44.49%"
"210000009122","079565000992","","0759407 HV0011","79565000992","Chandrika Bar Soap","3","$3.81","$1.27","$2.19","42.01%"
"210000009128","022506112018","","","","Spectrum OG Coconut Oil 15 oz H&B","1","$7.65","$7.65","$13.39","42.87%"
"210000009138","4001638090056","","WL0127","","Weleda skin food 0.34 fl oz Trial Size","2","$6.34","$3.17","$5.29","40.08%"
"210000009144","4001638099226","","WL0022","","Weleda Arnica Massage Oil 3.4oz","2","$30.48","$15.24","$21.99","30.7%"
"210000009148","051381846275","","0448969/ AC0169","","Aura Cacia Cocoa Butter OG 4oz","3","$29.25","$9.75","$16.99","42.61%"
"210000009174","018787940020","","","","Dr. Bronner's Organic Shave Soap Peppermint","8","$48.49","$6.06","$11.49","47.25%"
"210000009178","018787940044","","DB0100","","DR. Bronner's Organic Shave Soap Unscented","3","$19.74","$6.58","$11.49","42.73%"
"210000009186","018787940013","","DB0097","","DR. Bronner's Organic Shave Soap Lavender","5","$31.48","$6.30","$11.49","45.2%"
"210000009190","018787930045","","0656694/DB0066","","DR. Bronner's Organic Lotion Lavender Coconut 8oz","7","$51.17","$7.31","$12.19","40.03%"
"210000009264","018787930014","","DB0063","","Dr. Bronner's Organic Lotion Orange Lavender OG 8oz","8","$58.48","$7.31","$11.69","37.47%"
"210000009268","018787930038","","DB0065","","Dr. Bronner's Organic Lotion Patchouli Lime OG 8oz","7","$51.17","$7.31","$10.49","30.31%"
"210000009272","018787930021","","DB0064","","Dr. Bronner's Organic Lotion Peppermint OG 8oz","6","$39.54","$6.59","$10.49","37.18%"
"210000009278","631740050903","","PV0010","","Preserve Razor Triple Blade Cartridges 4ct","2","$8.48","$4.24","$7.99","46.93%"
"210000009340","036923028906","","EB0138","","Ecco Bella Mascara Black","1","$11.20","$11.20","$19.99","43.97%"
"210000009352","036923029316","","EB0157","","Ecco Bella Soft Eyeliner Velvet","2","$18.32","$9.16","$15.99","42.71%"
"210000009702","718334220161","","0308148/DE0114","","Desert Essence Face Wash","3","$19.65","$6.55","$11.49","42.99%"
"210000009710","018787950050","","DB0108","","Dr. Bronner's  Sugar Lemongrass Lime Soap Pump 12oz","3","$19.12","$6.37","$12.29","48.14%"
"210000009714","018787950043","","DB0109","","Dr. Bronner's  Sugar Baby Unscented Naked Soap Pump 12 oz","3","$15.36","$5.12","$12.29","58.34%"
"210000009728","078522090458","","JC0011","","Jason Deodorant Stick Tea Tree","2","$9.36","$4.68","$8.19","42.86%"
"210000009756","786648080016","","NM0011","","Neem Aura Neem Seed Oil","6","$38.36","$6.39","$11.49","44.36%"
"210000009774","00036146","","MF0016","","Eco-Dent  Extra Brite Mint","3","$18.87","$6.29","$10.49","40.04%"
"210000009898","079565009124","","24186","","Fuch's Ekotec Toothbrush Replacement Heads Soft","1","$2.93","$2.93","$6.79","56.85%"
"210000009936","00851030","","85103","085103","Wise Ways All Heal Salve 1oz","5","$29.37","$5.87","$10.89","46.06%"
"210000010122","602444095804","","","","Wyndmere Bar Soap Forest Retreat","4","$11.96","$2.99","$5.49","45.54%"
"210000010126","602444099208","","992","","Wyndmere Roll-On Stress Relief 22","1","$4.79","$4.79","$8.69","44.88%"
"210000010130","602444099109","","991","","Wyndmere Roll-On Hormonal Balance 22","2","$9.58","$4.79","$8.69","44.88%"
"210000010136","602444095002","","","","Wyndmere Vibrant Skin Cream 22","3","$26.94","$8.98","$16.29","44.87%"
"210000010140","602444094609","","","","Wyndmere Moisturizing Cream Unscented 22","2","$17.96","$8.98","$16.29","44.87%"
"210000010274","602444013150","","","","Wyndmere Joyful Spirit Blend 10ml 23","4","$25.60","$6.40","$11.69","45.25%"
"210000010330","076970665716","","HG0034","","Heritage Hydrogen Peroxide Mouthwash","3","$19.16","$6.39","$11.99","46.73%"
"210000010386","009030000073","","ME0020","","Merry Hempsters Vegan Hemp Lip Balm Mand Orange .14oz","2","$2.40","$1.20","$1.99","39.7%"
"210000010494","733739080912","","now","","Xyliwhite Platinum Mint Toothpaste w/Baking Soda 6.4 oz NOW FOODS","9","$33.93","$3.77","$6.99","46.07%"
"210000010700","","00851137","085113","","Wise Ways Black Walnut Tea Tree Salve 1oz","1","$5.00","$5.00","$5.95","15.97%"
"210000010704","00851331","","","","Wise Ways Salve Witch Hazel 1oz","2","$10.62","$5.31","$9.29","42.84%"
"210000010906","051381906085","","ACO419","","Aura Cacia Jojoba Skin Care Oil 4oz Organic","1","$9.17","$9.17","$17.49","47.57%"
"210000010990","690940000323","","","","Griffin Remedy Shampoo Restorative 8oz","4","$26.36","$6.59","$11.49","42.65%"
"210000011106","077014100071","","LM0017","","Light Mountain Hair Color Chestnut","2","$7.42","$3.71","$8.69","57.31%"
"210000011110","049347003732","","0955112/LM0023","","Light Mountain Hair Color Burgundy","6","$29.10","$4.85","$9.99","51.45%"
"210000011432","631740050804","","PV0009","","Preserve Triple Blade Razor","1","$4.24","$4.24","$8.79","51.76%"
"210000011784","602444098805","","988","","Wyndmere Roll-On Anxiety Release 22","2","$9.56","$4.78","$8.69","44.99%"
"210000012312","018787777022","","DB0086","","Dr. Bronner's Castile Soap Citrus 2oz","31","$48.89","$1.58","$3.69","57.26%"
"210000012314","018787778081","","DB0092","","Dr. Bronner's Castile Soap Rose 8oz.","3","$10.32","$3.44","$7.89","56.4%"
"210000012372","752830191662","","","","pStyle Cloud","1","$6.00","$6.00","$9.99","39.94%"
"210000012550","690940000330","","","","Griffin Remedy Conditioner Restorative 8 oz","3","$19.77","$6.59","$11.49","42.65%"
"210000012554","690940000316","","","","Griffin Remedy Conditioner Daily  8 oz","2","$13.18","$6.59","$11.49","42.65%"
"210000012958","018787776087","","DB0039","","Dr. Bronner's Castile Soap Tea Tree 8oz.","5","$17.20","$3.44","$7.89","56.4%"
"210000013156","026395000043","","LI0012","","Lily of the Desert Aloe Vera Gelly 4oz","1","$3.05","$3.05","$4.89","37.63%"
"210000013272","018787771327","","DB0023","","Dr. Bronner's Castile Soap Almond 32oz","14","$133.74","$9.55","$22.29","57.14%"
"210000013486","018787776025","","DB0072","","Dr. Bronner's Castile Soap Tea Tree 2oz","9","$18.72","$2.08","$3.69","43.63%"
"210000013964","690940000149","","","","Griffin Remedy Foaming Hand Soap Orange","1","$4.29","$4.29","$7.49","42.72%"
"210000014066","018787772324","","DB0026","","Dr. Bronner's Castile Soap Baby Mild 32oz","7","$64.75","$9.25","$22.29","58.5%"
"210000014082","018787773024","","DB0069","","Dr. Bronner's Castile Soap Eucalyptus 2oz","10","$16.52","$1.65","$3.69","55.23%"
"210000014332","602444056904","","","","Wyndmere Essential Oil  Grapefruit Trial Size 16","2","$4.18","$2.09","$3.59","41.78%"
"210000014338","602444065807","","","","Wyndmere Essential Oil  Rosemary Trial Size 16","1","$2.09","$2.09","$3.59","41.78%"
"210000014526","018787111116","","DB8110","","Dr. Bronner's Hand Sanitizer Lavender 2 oz","10","$21.30","$2.13","$4.99","57.31%"
"210000014628","718334220079","","","","Desert Essence Jojoba Oil 4oz","7","$58.94","$8.42","$14.69","42.68%"
"210000014894","602444094906","","","","Wyndmere Mint & Rosemary Cream 16","1","$8.98","$8.98","$16.29","44.87%"
"210000015158","076970111114","","","","Heritage Alka-Thyme Mouthwash 16oz","2","$11.30","$5.65","$15.89","64.44%"
"210000015250","690940000187","","","","Griffin Remedy Foaming Hand Soap Unscented","7","$30.03","$4.29","$7.49","42.72%"
"210000015304","028367731481","","KF0015","","Kiss My Face Pure Olive Oil Soap Bar 8 oz","3","$6.75","$2.25","$4.59","50.98%"
"210000015870","602444010951","","","","Wyndmere Head Aide Essential Oil Blend 1/3 Oz","2","$14.72","$7.36","$12.89","42.9%"
"210000015878","018787764169","","DB0017","","Dr. Bronner's Castile Soap Lavender 16oz","9","$64.53","$7.17","$14.09","49.11%"
"210000015894","733739075604","","","","lavender oil 1 oz NOW FOODS","3","$22.65","$7.55","$13.99","46.03%"
"210000016504","741273000594","","BA0042","","Bach Rescue Remedy Cream 30gm / 1oz","1","$7.44","$7.44","$12.99","42.73%"
"210000016648","602444057208","","","","Wyndmere Essential Oil Tea Tree  Trial Size 16","1","$1.79","$1.79","$3.59","50.14%"
"210000016658","602444002703","","","","Wyndmere Coriander Seed Oil 16 (disc)","3","$23.10","$7.70","$13.49","42.92%"
"210000016739","645951405308","","LH0088","","Life-Flo Magnesium Spray","3","$25.92","$8.64","$15.99","45.97%"
"210000017282","733739075703","","","","orange essential oil 1oz NOW FOODS","4","$10.31","$2.58","$5.99","56.97%"
"210000017326","083000016578","","","","Nature's Answer Perio Mouthwash Cinnamint 16oz","3","$17.79","$5.93","$10.39","42.93%"
"210000017476","051381998110","","AC0661","","Aura Cacia Rosehip Skin Oil OG 1oz","2","$15.92","$7.96","$13.99","43.1%"
"210000018166","077326830932","035000971227","TS0301","","Tom's Silly Strawberry Kids Toothpaste FF (P)","1","$4.93","$4.93","$7.99","38.3%"
"210000018204","076970221165","","HG0018","","Heritage Castor Oil 16 oz","5","$38.75","$7.75","$15.69","50.61%"
"210000018604","051381882631","","AC0570","","Aura Cacia Bubble Bath Comforting Rose Geranium","1","$6.11","$6.11","$12.59","51.47%"
"210000018608","051381916961","","AC0452","","Aura Cacia Mineral Bath Cedarwood Meditation","2","$3.94","$1.97","$3.99","50.63%"
"210000019056","018787775028","","DB0071","","Dr. Bronner's Castile Soap Peppermint 2oz","21","$31.08","$1.48","$3.69","59.89%"
"210000019638","715486505108","","Ol0023","","Olbas Inhaler","7","$26.25","$3.75","$6.59","43.1%"
"210000019744","072711600183","","","","Grandma's Lye Soap","5","$21.30","$4.26","$6.99","39.06%"
"210000019784","072711670018","","","","Grandma's Soap Poison Ivy/Oak 2.15oz","3","$10.29","$3.43","$7.49","54.21%"
"210000021806","018787950012","","DB0105","","Dr. Bronner's Sugar Lavender Soap 12 oz Pump","3","$21.96","$7.32","$12.29","40.44%"
"210000021934","010486012121","","GP0023","","Grandpa's Thylox Soap 3.25oz","2","$6.28","$3.14","$6.59","52.35%"
"210000022094","018787771020","","DB0067","","Dr. Bronner's Castile Soap Almond 2oz.","10","$14.80","$1.48","$3.69","59.89%"
"210000022438","608503050203","","229124","","All Terrain Herbal Poison Ivy/Oak Spray","2","$13.24","$6.62","$11.59","42.88%"
"210000022582","792850749993","","215486","","Burt's Bees Baby Bee Dusting Powder","2","$9.62","$4.81","$8.79","45.28%"
"210000023082","690940000613","","","","Griffin Remedy Bubble Bath Bear Orange Blossom","1","$10.79","$10.79","$18.89","42.88%"
"210000023086","690940000514","","","","Griffin Remedy Lotion Omega 3 Frankincense 8oz","3","$24.57","$8.19","$13.99","41.46%"
"210000023090","690940000057","","","","Griffin Remedy Lotion Omega 3 Grapefruit 8 oz","1","$7.19","$7.19","$13.29","45.9%"
"210000023500","051381885175","","AC0129","","Aura Cacia Mineral Bath Comforting Geranium","1","$1.97","$1.97","$3.99","50.63%"
"210000023546","077014100026","","LM0012","","Light Mountain Hair Color Light Red","1","$3.83","$3.83","$8.69","55.93%"
"210000023880","094841255149","","SC0019","","Similisan Earache Relief .33oz","1","$7.46","$7.46","$13.89","46.29%"
"210000023912","663654862921","","0957514/CK0001","","Clear Conscious Multi-Purpose Contact Solution","3","$27.36","$9.12","$15.99","42.96%"
"210000024010","051381882662","","","","Aura Cacia Eucalyptus Shower Tablets","2","$9.36","$4.68","$6.99","33.05%"
"210000024568","018787950036","","DB0107","","Dr. Bronner's Tea Tree Organic Sugar Soap 12 oz","5","$31.26","$6.25","$12.29","49.13%"
"210000024596","072711670025","","","","Grandma's Soap Pet","6","$23.16","$3.86","$7.99","51.69%"
